iter	Passed	Remaining
7374	121291	207634
7375	121308	207618
7376	121325	207603
7377	121342	207588
7378	121359	207573
7379	121377	207559
7380	121395	207544
7381	121412	207529
7382	121429	207514
7383	121446	207498
7384	121463	207482
7385	121479	207466
7386	121497	207451
7387	121514	207436
7388	121531	207421
7389	121548	207405
7390	121565	207390
7391	121581	207372
7392	121598	207358
7393	121617	207344
7394	121633	207328
7395	121651	207314
7396	121668	207299
7397	121686	207284
7398	121703	207270
7399	121720	207254
7400	121737	207238
7401	121755	207224
7402	121772	207208
7403	121789	207194
7404	121808	207181
7405	121825	207165
7406	121842	207150
7407	121860	207136
7408	121877	207120
7409	121894	207105
7410	121911	207089
7411	121928	207074
7412	121945	207059
7413	121964	207046
7414	121981	207031
7415	121998	207016
7416	122016	207001
7417	122033	206987
7418	122050	206970
7419	122069	206958
7420	122087	206945
7421	122105	206931
7422	122122	206915
7423	122140	206901
7424	122157	206886
7425	122174	206870
7426	122191	206854
7427	122208	206839
7428	122226	206825
7429	122243	206810
7430	122261	206797
7431	122278	206781
7432	122295	206765
7433	122313	206751
7434	122330	206736
7435	122347	206720
7436	122364	206704
7437	122381	206689
7438	122400	206676
7439	122417	206661
7440	122434	206645
7441	122451	206630
7442	122468	206615
7443	122485	206599
7444	122502	206584
7445	122519	206568
7446	122535	206551
7447	122552	206535
7448	122569	206521
7449	122587	206506
7450	122604	206491
7451	122622	206477
7452	122639	206462
7453	122657	206447
7454	122674	206431
7455	122691	206416
7456	122708	206401
7457	122726	206386
7458	122743	206371
7459	122761	206357
7460	122778	206342
7461	122795	206326
7462	122813	206312
7463	122831	206299
7464	122849	206285
7465	122866	206269
7466	122884	206255
7467	122901	206240
7468	122919	206225
7469	122936	206211
7470	122955	206198
7471	122975	206187
7472	122994	206175
7473	123013	206163
7474	123032	206151
7475	123054	206144
7476	123072	206131
7477	123091	206118
7478	123109	206104
7479	123126	206088
7480	123143	206073
7481	123160	206057
7482	123177	206042
7483	123194	206027
7484	123213	206013
7485	123230	205998
7486	123247	205982
7487	123265	205969
7488	123283	205954
7489	123300	205939
7490	123317	205924
7491	123335	205909
7492	123352	205894
7493	123369	205878
7494	123385	205862
7495	123404	205849
7496	123421	205833
7497	123438	205819
7498	123456	205804
7499	123474	205790
7500	123491	205775
7501	123508	205760
7502	123526	205746
7503	123543	205729
7504	123561	205715
7505	123578	205700
7506	123596	205687
7507	123613	205671
7508	123630	205655
7509	123647	205640
7510	123664	205624
7511	123681	205608
7512	123698	205593
7513	123716	205579
7514	123735	205566
7515	123752	205552
7516	123770	205537
7517	123787	205521
7518	123804	205506
7519	123822	205491
7520	123839	205477
7521	123857	205463
7522	123875	205448
7523	123892	205433
7524	123909	205418
7525	123926	205402
7526	123944	205387
7527	123962	205374
7528	123979	205358
7529	123996	205344
7530	124013	205328
7531	124030	205311
7532	124047	205296
7533	124066	205283
7534	124083	205268
7535	124102	205256
7536	124120	205241
7537	124136	205225
7538	124153	205210
7539	124171	205195
7540	124189	205181
7541	124207	205167
7542	124223	205150
7543	124241	205136
7544	124258	205121
7545	124276	205107
7546	124294	205093
7547	124312	205079
7548	124329	205064
7549	124346	205048
7550	124364	205034
7551	124381	205019
7552	124399	205004
7553	124416	204988
7554	124433	204973
7555	124451	204958
7556	124469	204945
7557	124485	204929
7558	124503	204914
7559	124520	204898
7560	124537	204883
7561	124554	204867
7562	124572	204853
7563	124589	204838
7564	124606	204822
7565	124624	204808
7566	124641	204792
7567	124659	204778
7568	124676	204763
7569	124694	204749
7570	124712	204735
7571	124729	204720
7572	124747	204705
7573	124765	204691
7574	124782	204675
7575	124800	204661
7576	124817	204646
7577	124834	204631
7578	124852	204617
7579	124870	204602
7580	124888	204589
7581	124906	204574
7582	124925	204563
7583	124943	204549
7584	124961	204535
7585	124979	204520
7586	124996	204505
7587	125012	204488
7588	125029	204472
7589	125047	204457
7590	125064	204442
7591	125080	204426
7592	125097	204410
7593	125114	204394
7594	125131	204378
7595	125148	204363
7596	125166	204349
7597	125184	204335
7598	125203	204322
7599	125220	204307
7600	125237	204291
7601	125254	204276
7602	125272	204262
7603	125289	204246
7604	125307	204232
7605	125325	204217
7606	125342	204203
7607	125359	204187
7608	125377	204173
7609	125394	204157
7610	125412	204143
7611	125429	204127
7612	125446	204112
7613	125464	204097
7614	125481	204082
7615	125498	204067
7616	125515	204051
7617	125532	204036
7618	125549	204019
7619	125567	204006
7620	125585	203992
7621	125602	203975
7622	125619	203961
7623	125637	203946
7624	125655	203932
7625	125672	203916
7626	125689	203901
7627	125706	203886
7628	125723	203870
7629	125740	203855
7630	125757	203838
7631	125774	203823
7632	125791	203807
7633	125809	203793
7634	125827	203778
7635	125844	203763
7636	125861	203748
7637	125879	203733
7638	125896	203718
7639	125913	203702
7640	125930	203686
7641	125946	203670
7642	125963	203654
7643	125980	203638
7644	125998	203624
7645	126015	203609
7646	126033	203594
7647	126052	203582
7648	126069	203567
7649	126086	203551
7650	126104	203537
7651	126122	203523
7652	126140	203508
7653	126157	203493
7654	126175	203479
7655	126193	203464
7656	126210	203449
7657	126227	203434
7658	126245	203419
7659	126262	203405
7660	126280	203389
7661	126297	203374
7662	126314	203359
7663	126331	203343
7664	126348	203328
7665	126366	203313
7666	126384	203299
7667	126402	203285
7668	126418	203268
7669	126435	203252
7670	126453	203238
7671	126469	203222
7672	126487	203207
7673	126504	203192
7674	126522	203177
7675	126540	203163
7676	126557	203147
7677	126574	203132
7678	126591	203116
7679	126608	203101
7680	126626	203086
7681	126643	203072
7682	126661	203056
7683	126678	203041
7684	126694	203025
7685	126712	203010
7686	126730	202995
7687	126747	202979
7688	126764	202965
7689	126782	202950
7690	126799	202935
7691	126816	202919
7692	126834	202904
7693	126850	202888
7694	126867	202872
7695	126884	202856
7696	126901	202840
7697	126917	202824
7698	126935	202809
7699	126952	202794
7700	126970	202779
7701	126987	202764
7702	127004	202748
7703	127022	202734
7704	127040	202720
7705	127058	202706
7706	127076	202692
7707	127093	202677
7708	127110	202661
7709	127127	202646
7710	127145	202631
7711	127162	202616
7712	127180	202601
7713	127197	202586
7714	127215	202572
7715	127233	202557
7716	127251	202543
7717	127268	202527
7718	127285	202512
7719	127302	202497
7720	127319	202481
7721	127337	202467
7722	127355	202453
7723	127373	202438
7724	127390	202423
7725	127407	202408
7726	127424	202392
7727	127442	202377
7728	127459	202362
7729	127478	202348
7730	127495	202333
7731	127511	202317
7732	127529	202301
7733	127546	202287
7734	127563	202270
7735	127580	202255
7736	127598	202240
7737	127614	202224
7738	127632	202210
7739	127649	202194
7740	127666	202178
7741	127683	202163
7742	127700	202147
7743	127718	202133
7744	127736	202119
7745	127754	202104
7746	127771	202088
7747	127788	202073
7748	127807	202060
7749	127825	202046
7750	127843	202032
7751	127860	202017
7752	127877	202001
7753	127895	201987
7754	127912	201970
7755	127929	201955
7756	127947	201941
7757	127964	201926
7758	127981	201910
7759	127998	201894
7760	128015	201878
7761	128032	201862
7762	128049	201846
7763	128065	201830
7764	128082	201814
7765	128099	201798
7766	128117	201783
7767	128135	201769
7768	128152	201754
7769	128170	201739
7770	128187	201724
7771	128206	201711
7772	128224	201697
7773	128242	201683
7774	128259	201667
7775	128276	201652
7776	128293	201637
7777	128310	201622
7778	128328	201607
7779	128345	201591
7780	128363	201577
7781	128380	201562
7782	128397	201546
7783	128414	201529
7784	128432	201515
7785	128448	201499
7786	128465	201483
7787	128483	201469
7788	128500	201453
7789	128518	201438
7790	128535	201423
7791	128552	201407
7792	128570	201393
7793	128588	201379
7794	128605	201363
7795	128623	201349
7796	128640	201334
7797	128658	201319
7798	128674	201303
7799	128693	201289
7800	128712	201276
7801	128729	201261
7802	128745	201244
7803	128764	201231
7804	128781	201215
7805	128797	201198
7806	128815	201184
7807	128832	201169
7808	128850	201155
7809	128868	201140
7810	128885	201124
7811	128903	201110
7812	128920	201094
7813	128938	201080
7814	128956	201066
7815	128974	201052
7816	128993	201039
7817	129010	201024
7818	129028	201010
7819	129045	200993
7820	129063	200979
7821	129082	200967
7822	129099	200952
7823	129117	200936
7824	129134	200922
7825	129153	200908
7826	129170	200894
7827	129188	200879
7828	129206	200865
7829	129223	200849
7830	129240	200834
7831	129258	200819
7832	129275	200803
7833	129291	200786
7834	129309	200772
7835	129327	200757
7836	129344	200742
7837	129361	200725
7838	129378	200710
7839	129396	200696
7840	129413	200680
7841	129430	200664
7842	129448	200650
7843	129465	200634
7844	129483	200620
7845	129500	200605
7846	129517	200590
7847	129534	200574
7848	129552	200559
7849	129570	200546
7850	129587	200530
7851	129605	200514
7852	129622	200499
7853	129640	200484
7854	129657	200469
7855	129675	200455
7856	129693	200440
7857	129711	200427
7858	129728	200411
7859	129745	200396
7860	129763	200381
7861	129781	200367
7862	129798	200352
7863	129816	200337
7864	129834	200322
7865	129851	200307
7866	129869	200292
7867	129886	200277
7868	129904	200262
7869	129921	200246
7870	129937	200230
7871	129954	200214
7872	129972	200199
7873	129989	200185
7874	130006	200169
7875	130024	200154
7876	130042	200140
7877	130059	200124
7878	130076	200108
7879	130092	200092
7880	130110	200077
7881	130128	200062
7882	130145	200047
7883	130163	200033
7884	130181	200018
7885	130198	200003
7886	130215	199987
7887	130233	199973
7888	130251	199959
7889	130269	199944
7890	130286	199928
7891	130303	199913
7892	130320	199897
7893	130338	199882
7894	130355	199867
7895	130373	199852
7896	130390	199837
7897	130407	199822
7898	130424	199806
7899	130442	199791
7900	130459	199776
7901	130477	199761
7902	130495	199746
7903	130512	199731
7904	130529	199715
7905	130546	199700
7906	130563	199685
7907	130580	199669
7908	130597	199653
7909	130615	199637
7910	130631	199621
7911	130648	199606
7912	130667	199592
7913	130685	199578
7914	130703	199563
7915	130722	199551
7916	130739	199536
7917	130757	199521
7918	130776	199508
7919	130794	199494
7920	130811	199479
7921	130829	199464
7922	130845	199447
7923	130862	199432
7924	130879	199416
7925	130895	199399
7926	130913	199383
7927	130930	199368
7928	130947	199352
7929	130964	199337
7930	130982	199322
7931	131001	199309
7932	131018	199294
7933	131036	199280
7934	131054	199265
7935	131071	199249
7936	131088	199234
7937	131106	199220
7938	131123	199204
7939	131141	199189
7940	131158	199173
7941	131176	199159
7942	131193	199144
7943	131211	199128
7944	131228	199113
7945	131245	199098
7946	131262	199082
7947	131280	199067
7948	131298	199053
7949	131315	199038
7950	131333	199023
7951	131351	199008
7952	131368	198993
7953	131385	198978
7954	131402	198962
7955	131420	198947
7956	131437	198932
7957	131454	198916
7958	131472	198901
7959	131490	198887
7960	131507	198871
7961	131525	198857
7962	131541	198840
7963	131559	198825
7964	131575	198809
7965	131593	198793
7966	131609	198777
7967	131627	198762
7968	131645	198748
7969	131662	198732
7970	131680	198717
7971	131697	198703
7972	131716	198689
7973	131733	198674
7974	131751	198659
7975	131768	198644
7976	131786	198629
7977	131804	198615
7978	131820	198598
7979	131838	198583
7980	131855	198568
7981	131874	198554
7982	131891	198539
7983	131908	198524
7984	131926	198508
7985	131943	198494
7986	131961	198479
7987	131979	198464
7988	131995	198448
7989	132013	198433
7990	132031	198418
7991	132048	198402
7992	132065	198386
7993	132082	198372
7994	132100	198357
7995	132117	198341
7996	132135	198327
7997	132153	198312
7998	132170	198297
7999	132187	198281
8000	132206	198267
8001	132223	198252
8002	132242	198239
8003	132260	198224
8004	132278	198211
8005	132296	198196
8006	132313	198181
8007	132331	198167
8008	132350	198153
8009	132368	198139
8010	132385	198124
8011	132402	198108
8012	132420	198094
8013	132438	198079
8014	132456	198065
8015	132475	198051
8016	132493	198037
8017	132511	198022
8018	132528	198007
8019	132547	197994
8020	132563	197977
8021	132581	197962
8022	132598	197947
8023	132616	197933
8024	132633	197917
8025	132651	197903
8026	132669	197888
8027	132687	197874
8028	132704	197857
8029	132722	197843
8030	132740	197829
8031	132757	197813
8032	132775	197799
8033	132792	197783
8034	132809	197768
8035	132828	197754
8036	132846	197741
8037	132865	197728
8038	132883	197713
8039	132899	197696
8040	132917	197681
8041	132934	197666
8042	132952	197651
8043	132970	197637
8044	132988	197622
8045	133005	197606
8046	133022	197591
8047	133040	197577
8048	133057	197561
8049	133075	197546
8050	133093	197532
8051	133111	197518
8052	133129	197503
8053	133147	197489
8054	133164	197474
8055	133184	197462
8056	133202	197447
8057	133220	197433
8058	133236	197416
8059	133255	197403
8060	133273	197388
8061	133289	197372
8062	133307	197357
8063	133324	197341
8064	133341	197324
8065	133358	197309
8066	133376	197294
8067	133393	197279
8068	133409	197262
8069	133427	197248
8070	133445	197233
8071	133462	197217
8072	133479	197202
8073	133496	197186
8074	133513	197170
8075	133531	197155
8076	133547	197138
8077	133565	197123
8078	133583	197109
8079	133599	197093
8080	133616	197077
8081	133634	197062
8082	133652	197048
8083	133670	197033
8084	133688	197018
8085	133706	197004
8086	133723	196988
8087	133740	196972
8088	133758	196958
8089	133776	196943
8090	133793	196928
8091	133810	196912
8092	133828	196898
8093	133845	196882
8094	133862	196867
8095	133880	196851
8096	133897	196836
8097	133915	196821
8098	133932	196806
8099	133950	196791
8100	133969	196777
8101	133986	196763
8102	134003	196746
8103	134020	196730
8104	134036	196714
8105	134054	196699
8106	134071	196683
8107	134088	196668
8108	134106	196653
8109	134124	196638
8110	134141	196623
8111	134159	196608
8112	134177	196594
8113	134195	196579
8114	134213	196565
8115	134230	196550
8116	134247	196533
8117	134265	196519
8118	134282	196503
8119	134299	196487
8120	134317	196472
8121	134335	196458
8122	134352	196442
8123	134369	196427
8124	134387	196411
8125	134404	196396
8126	134421	196380
8127	134438	196364
8128	134455	196348
8129	134473	196334
8130	134491	196320
8131	134509	196305
8132	134526	196289
8133	134543	196274
8134	134560	196258
8135	134578	196243
8136	134595	196227
8137	134612	196212
8138	134629	196196
8139	134647	196181
8140	134665	196167
8141	134683	196152
8142	134700	196136
8143	134717	196121
8144	134734	196105
8145	134751	196089
8146	134768	196073
8147	134785	196058
8148	134803	196043
8149	134820	196027
8150	134837	196011
8151	134855	195996
8152	134872	195980
8153	134890	195967
8154	134908	195951
8155	134927	195939
8156	134945	195924
8157	134962	195909
8158	134980	195894
8159	134997	195878
8160	135014	195863
8161	135032	195848
8162	135048	195831
8163	135065	195815
8164	135082	195799
8165	135100	195784
8166	135116	195767
8167	135134	195753
8168	135151	195737
8169	135170	195723
8170	135187	195708
8171	135205	195694
8172	135223	195679
8173	135241	195664
8174	135258	195648
8175	135275	195633
8176	135292	195617
8177	135309	195601
8178	135326	195585
8179	135342	195568
8180	135360	195554
8181	135378	195539
8182	135396	195524
8183	135415	195511
8184	135432	195496
8185	135450	195481
8186	135468	195466
8187	135485	195450
8188	135502	195435
8189	135519	195419
8190	135537	195404
8191	135554	195388
8192	135572	195374
8193	135589	195359
8194	135606	195342
8195	135623	195327
8196	135640	195310
8197	135657	195295
8198	135675	195280
8199	135692	195264
8200	135709	195249
8201	135728	195235
8202	135745	195219
8203	135764	195206
8204	135781	195191
